18,2,0,-1.4982,6.8254,0.60097,10.382,8.4725,3.3221,-64.352,-6.9149,8.8055,-0.73158,-0.24568,0.2553
18,2,0,-2.8203,9.2068,-0.011106,9.295,8.5799,4.516,-62.789,-16.639,19.647,-0.78732,-0.42942,0.46804
18,2,0,-3.2326,9.0734,0.63031,10.33,8.6021,5.3246,-63.804,-7.6502,20.935,-0.71804,-0.16702,0.38063
18,2,0,-4.0791,8.964,-0.15695,9.9758,8.8524,5.9507,-46.303,-26.776,19.406,-0.52433,-0.5083,0.3269
18,2,0,-3.4377,6.7423,0.7179,9.4482,8.5297,5.2139,-53.203,-18.291,17.269,-0.66017,-0.41128,0.35056
18,2,0,-3.1208,7.9586,-0.73529,9.0415,7.9209,3.7389,-44.142,-12.129,17.945,-0.61636,-0.40956,0.53085
18,2,0,-2.822,6.9749,-0.035832,9.3006,8.8821,5.3117,-45.904,-23.866,25.428,-0.55568,-0.50585,0.51471
18,2,0,-3.7089,9.6346,-0.76421,10.39,7.8038,5.2406,-47.757,-21.747,25.326,-0.589,-0.53177,0.46513
18,2,0,-5.1925,8.1398,-0.764,8.6927,8.292,4.7034,-44.987,-10.9,12.304,-0.62413,-0.27949,0.30092
18,2,0,-5.7791,8.7162,-0.99806,8.4141,8.3104,5.1089,-42.241,-18.308,12.273,-0.6041,-0.43122,0.28551
18,2,0,-5.27,9.2755,-0.30551,10.233,8.7408,5.7175,-55.27,-23.698,30.942,-0.61794,-0.47419,0.52888
18,2,0,-5.4134,9.3125,0.70993,10.073,8.043,7.1397,-49.18,-25.631,29.807,-0.60705,-0.44633,0.41446
18,2,0,-4.7951,9.9166,-1.3576,10.696,8.3163,4.7826,-44.382,-19.259,17.088,-0.49894,-0.48423,0.33405
18,2,0,-4.7337,9.662,-0.20787,10.435,8.491,5.1077,-44.987,-21.421,28.983,-0.50774,-0.49392,0.54377
18,2,0,-4.4989,8.7258,0.084446,10.222,8.7863,5.816,-50.323,-27.917,32.852,-0.56029,-0.54631,0.55257
18,2,0,-4.718,10.1,-0.96013,10.629,8.7842,6.5602,-42.44,-29.096,30.246,-0.45456,-0.5049,0.43377
18,2,0,-0.27277,6.2262,0.97312,10.311,7.4494,5.4771,-40.15,-13.448,36.255,-0.5227,-0.3296,0.64196
18,5,0,3.8011,9.7243,-0.49075,3.1749,4.3835,3.3457,7.4782,-1.8589,-0.40605,0.53734,-0.12675,-0.038227
18,5,0,3.7528,9.4462,-0.48447,2.7138,3.7025,3.339,2.0821,-2.6678,1.6966,0.20722,-0.21579,0.18723
18,6,0,3.4063,9.7437,0.1362,3.7001,5.2165,3.7594,-4.7108,-5.181,0.72631,-0.24406,-0.26419,0.052214
20,1,0,5.8009,7.0903,-0.8694,4.7643,4.3331,3.2327,9.9714,-3.3729,5.7164,0.48301,-0.24079,0.37115
20,2,0,4.9577,5.3357,0.42349,10.051,7.8726,5.2088,24.137,5.684,18.97,0.30505,0.13861,0.36236
20,2,0,6.0822,5.8295,1.2472,11.019,8.6695,6.3573,20.279,-3.5108,27.215,0.21229,-0.0637,0.38853
20,2,0,4.1348,7.8631,-0.079208,10.909,9.1114,4.2626,22.998,2.7668,20.787,0.23138,0.071237,0.44703
20,2,0,5.1374,5.7617,0.20368,10.403,8.0553,5.5558,29.038,-11.568,14.748,0.3465,-0.25849,0.25515
20,2,0,5.876,7.0372,-0.50563,10.853,8.4057,4.6857,36.769,-7.5246,3.2054,0.40307,-0.19105,0.063035
20,2,0,4.3928,5.4912,0.021164,10.406,8.741,5.5063,28.558,0.67147,25.44,0.31397,0.013951,0.44399
20,2,0,5.5394,6.0989,0.23008,11.092,8.4078,5.642,25.907,2.0034,31.842,0.2778,0.042234,0.50883
20,2,0,5.5391,5.7525,0.2041,10.587,8.9925,6.3906,20.619,-13.825,25.927,0.21657,-0.24057,0.3832
20,2,0,2.1289,6.0323,-0.56263,9.7492,8.5115,3.3541,15.021,3.3604,13.413,0.18102,0.11771,0.41018
20,2,0,2.5948,6.0611,-1.2001,10.308,8.9564,4.7756,27.238,-0.18567,18.207,0.29503,-0.0043408,0.36985
20,2,0,3.1602,6.0646,-0.57939,9.7804,9.0365,4.3825,13.895,-5.2652,8.5725,0.15722,-0.13295,0.2
20,2,0,5.5692,7.2262,0.084027,10.821,8.9069,6.0863,28.073,-8.7436,25.307,0.29126,-0.16129,0.38425
20,2,0,3.2497,5.3335,-0.764,10.942,8.1354,5.2309,20.819,-9.7414,11.446,0.23388,-0.22891,0.19998
20,2,0,3.8757,5.1157,-0.81869,10.035,8.6445,4.6081,26.583,-1.7547,8.5197,0.30645,-0.044048,0.18424
20,2,0,3.9952,5.7072,-0.48447,9.4103,8.7169,2.6799,26.582,7.7653,9.9167,0.32406,0.33241,0.39323
20,2,0,4.6292,5.9328,0.053643,9.4126,8.5168,3.9234,22.644,0.76884,8.2028,0.28247,0.023009,0.22212
20,2,0,6.7277,6.2511,0.93519,9.8687,8.1052,5.1217,23.838,-2.4755,19.918,0.29802,-0.059633,0.39407
20,2,0,5.4986,4.0537,0.24768,9.5975,8.138,3.7841,24.024,19.029,9.6956,0.30759,0.61793,0.26697
20,2,0,4.5368,5.5891,-0.76672,10.121,8.924,4.8823,36.946,6.3007,15.564,0.40905,0.14461,0.31496
20,2,0,5.738,7.4028,0.26989,10.499,8.5009,5.3454,28.811,1.1887,28.161,0.3228,0.02616,0.50176
20,2,0,3.9269,6.2668,0.39918,10.531,8.5125,5.2438,25.741,-3.8563,31.621,0.28713,-0.086391,0.57259
20,2,0,3.7138,6.2585,-0.46246,10.425,8.5932,3.8431,34.106,0.92272,11.321,0.38072,0.02794,0.28258
20,2,0,5.1698,5.6123,0.61794,9.9784,7.5826,5.5237,18.056,-7.1695,19.69,0.23864,-0.17118,0.35723
20,2,0,6.0938,5.6142,0.3118,9.908,7.3352,5.1808,26.942,0.7673,14.641,0.37071,0.020191,0.28523
20,2,0,5.2602,6.3865,0.02284,10.08,7.7272,4.3001,31.09,6.8515,15.407,0.39917,0.20619,0.35546
20,2,0,5.4505,6.6417,0.30468,10.37,7.8951,4.9189,30.27,1.3877,24.002,0.36972,0.035733,0.47054
20,2,0,5.6342,6.4234,0.78684,10.022,8.9905,4.5077,41.127,8.2395,26.738,0.45643,0.20331,0.59183
20,2,0,4.2303,7.0458,-1.1343,9.1304,8.2683,3.0637,36.98,-0.23853,3.4383,0.48985,-0.0094163,0.12292
20,2,0,5.8028,5.3808,0.29252,9.4818,7.3187,3.8395,32.21,0.66116,14.942,0.46416,0.023529,0.41045
20,2,0,6.3735,5.948,0.42475,8.6156,8.6941,5.1404,27.091,-4.9715,15.263,0.36167,-0.11124,0.34463
20,2,0,5.3997,8.4655,-0.74137,8.8781,8.8942,3.8414,31.358,-4.1549,8.8463,0.39712,-0.12161,0.25939
20,2,0,5.1555,5.1637,-0.46372,7.8231,8.2283,4.4341,19.655,1.3149,4.3825,0.30534,0.03604,0.12634
