15,2,0,6.8664,4.8106,-0.57619,7.7424,9.0263,4.5587,40.116,1.6768,5.9408,0.57403,0.04075,0.16832,24,27,65
15,2,0,7.5976,5.2528,0.46511,9.1958,9.454,4.6899,28.951,-3.2357,3.8436,0.33302,-0.072979,0.089123,20,21,69
15,2,0,6.7486,5.4656,-0.90339,8.5192,8.546,4.9068,35.179,3.9404,3.3775,0.4832,0.093968,0.080797,22,36,74
15,2,0,6.5633,5.3439,-1.1364,8.5736,8.7942,5.339,36.048,4.413,2.6492,0.4781,0.093991,0.057875,21,31,73
15,2,0,7.4818,5.9257,-0.17542,8.584,9.0637,5.2009,36.781,-1.4356,-0.55753,0.47275,-0.030456,-0.012488,24,34,90
15,2,0,7.256,5.1258,-0.24686,8.9293,8.8985,5.0576,35.716,-0.79759,4.3285,0.44949,-0.017722,0.095846,23,38,71
15,2,0,7.1964,5.1864,-0.1751,9.0264,8.6108,4.8488,37.661,-2.5811,9.8473,0.48455,-0.06182,0.22499,24,41,68
15,2,0,7.3092,5.3249,-0.87324,8.719,8.4866,4.7105,43.602,-6.5367,-3.4949,0.58927,-0.16352,-0.085093,21,35,73
15,2,0,7.2243,5.2532,-0.63904,8.8161,9.1695,4.6685,36.048,-1.5356,0.22318,0.44592,-0.035873,0.0054225,21,25,69
15,2,0,7.104,6.696,-1.0229,9.7757,9.6002,5.0009,11.978,-5.9548,5.3334,0.12763,-0.12403,0.1091,28,36,71
15,2,0,6.7964,6.5789,-0.50326,10.192,9.2276,4.9081,-2.6218,-8.2665,14.063,-0.027877,-0.18252,0.28112,25,20,51
15,2,0,5.8851,5.7832,-0.91744,9.1951,9.3325,5.013,3.2674,-0.26693,5.3214,0.038075,-0.0057055,0.11544,27,22,62
15,2,0,6.1182,4.6333,-0.3058,8.6137,8.1429,5.0752,29.83,-1.8107,5.5026,0.42529,-0.043814,0.12587,26,35,67
15,2,0,7.3625,4.6298,0.27564,8.4512,9.0544,5.1693,28.873,-4.6267,9.7863,0.37732,-0.098849,0.22401,20,40,69
15,2,0,7.41,5.6037,0.5508,8.7626,8.4889,5.3458,26.454,-0.93861,9.8098,0.35563,-0.020683,0.20942,21,32,60
15,2,0,7.0863,5.2858,-0.19752,8.9287,8.1339,5.5156,36.455,-5.2122,2.8002,0.50196,-0.11618,0.056862,21,33,74
15,2,0,7.0951,4.9231,-0.47671,8.8457,8.9738,4.7978,30.504,-2.3737,-1.8598,0.38428,-0.055132,-0.043823,20,35,61
15,5,0,-4.5141,8.8054,-0.22333,2.9254,4.3608,2.8158,-8.0967,0.10874,-0.67585,-0.63469,0.008856,-0.082048,7,0,103
18,2,0,1.5179,8.6385,-0.75426,6.5467,9.1495,5.0699,-29.636,-19.648,9.7755,-0.49477,-0.42357,0.29452,54,38,85
18,2,0,-4.9618,9.3544,-0.22116,10.448,8.2826,5.1879,-47.801,-16.533,24.742,-0.5524,-0.38476,0.45648,51,24,94
18,2,0,-5.0133,9.7394,-0.38068,10.403,8.0877,5.8889,-48.2,-20.671,26.838,-0.57287,-0.43401,0.43807,55,33,88
18,2,0,-3.8562,8.7948,-0.13037,10.383,8.1643,5.3216,-44.925,-11.655,24.144,-0.52994,-0.26826,0.43695,57,34,94
18,2,0,-3.6208,9.7026,0.22036,9.672,7.9217,4.8955,-53.23,-9.3668,19.265,-0.69473,-0.24153,0.40688,54,23,91
18,2,0,-4.5879,8.8417,-0.065081,9.8569,8.3802,5.6964,-47.016,-19.649,24.594,-0.56918,-0.41161,0.43801,57,34,97
18,2,0,-4.5268,9.5046,-0.49611,10.372,8.3743,6.1034,-44.509,-24.033,32.344,-0.51241,-0.4702,0.51091,55,30,109
18,5,0,3.1933,9.8593,-0.86752,3.1707,3.3684,3.1567,1.1501,-0.019632,0.058996,0.10769,-0.0018463,0.0058943,41,0,87
18,6,0,3.1102,10.298,-0.18104,3.7992,4.2566,4.0525,-4.1457,-5.9461,3.1529,-0.25636,-0.34471,0.20478,62,0,109
20,2,0,4.288,6.6849,0.14935,10.638,8.8012,5.2022,19.23,0.34357,15.684,0.20539,0.0075039,0.28341,58,45,74
20,2,0,3.7372,6.2358,-0.40676,10.158,8.7505,4.8825,21.853,-1.0331,17.031,0.24586,-0.024181,0.3434,59,33,69
20,2,0,4.1784,5.9333,-0.39059,9.6616,8.2041,4.1838,27.66,0.49679,9.7611,0.34896,0.014474,0.24148,51,32,70
20,2,0,4.3828,6.2225,-0.32684,10.348,8.3245,4.7788,23.313,-0.57632,15.636,0.27065,-0.014487,0.31621,57,44,76
20,2,0,4.864,6.1995,-0.1264,9.9574,8.0316,4.3022,35.642,4.4053,16.531,0.44566,0.12749,0.3859,46,40,71
20,2,0,4.753,6.757,0.23308,10.252,8.4144,4.4438,29.058,-1.0923,16.102,0.33687,-0.029211,0.35347,53,43,76
20,2,0,4.9519,6.4295,-0.059781,9.7349,8.1198,4.1117,31.162,-0.64683,5.5277,0.39422,-0.019374,0.1381,57,49,94
20,2,0,4.6213,5.8243,-0.73412,9.6564,8.3977,4.2706,30.131,0.30804,10.673,0.37157,0.0085893,0.25881,58,44,88
20,2,0,4.6657,6.1972,-0.17903,9.557,8.3963,4.7883,30.576,-3.8682,11.952,0.38104,-0.096214,0.26118,52,35,74
20,2,0,4.9677,6.364,-0.34809,10.206,8.4487,4.6673,35.021,-5.6538,12.874,0.40614,-0.14338,0.27027,61,36,59
20,2,0,4.6258,5.7869,0.13392,8.9305,8.2534,3.8582,33.172,2.4831,9.3741,0.45006,0.077977,0.27206,44,42,70
20,2,0,4.7515,6.7257,-0.18957,9.4689,8.45,4.2911,35.984,0.40093,13.906,0.44974,0.011057,0.34224,55,37,81
20,2,0,5.4291,6.2221,-0.48148,9.5606,8.0069,4.4501,32.058,-4.531,7.6728,0.41878,-0.12716,0.18034,56,40,79
20,2,0,4.6531,5.9945,-0.62797,9.6568,8.159,4.3569,31.632,-5.9276,8.2302,0.40147,-0.16675,0.19561,58,39,80
27,1,0,3.4132,9.8188,-0.76587,3.8575,5.8718,3.2623,2.8407,9.8317,-2.4894,0.12541,0.51326,-0.19782,35,8,90
27,1,0,8.5306,5.2696,-0.45445,5.2013,4.3178,3.7142,4.6246,0.60297,8.089,0.20592,0.037599,0.41872,13,24,98
27,2,0,-2.9991,3.9309,-0.6427,8.3892,7.3771,5.8631,-24.878,2.0827,8.6253,-0.40198,0.048152,0.17536,45,38,68
27,2,0,-4.6374,-2.6701,-0.72405,8.4064,7.2359,5.667,34.6,10.363,-4.9871,0.56881,0.25271,-0.10469,51,55,90
27,2,0,-3.4116,-1.4575,-1.2475,8.8596,6.9455,6.4176,22.72,20.601,-0.71386,0.36922,0.46218,-0.012555,43,45,72
27,2,0,-4.3933,-2.3768,-1.083,8.6777,7.9223,5.4753,24.215,21.167,-0.33104,0.35222,0.48797,-0.0069672,40,45,81
27,2,0,-3.358,-2.0911,-0.73317,8.7187,7.3863,6.4229,27.559,10.921,-7.9743,0.42795,0.2302,-0.1424,44,50,76
27,2,0,-2.8924,-2.2912,-0.33802,7.9015,6.8481,6.3001,26.092,5.5851,-11.184,0.48221,0.12945,-0.22467,46,48,76
27,2,0,-3.0006,-1.9064,-0.79682,9.2087,7.4879,7.0438,18.272,15.763,-11.067,0.265,0.29886,-0.17062,56,49,84
27,2,0,-3.146,-2.9532,-0.96826,9.1838,8.0453,7.6502,23.083,17.662,-8.2236,0.31241,0.28696,-0.11705,82,57,111
27,2,0,-3.6156,-3.0207,-1.2469,9.2508,8.5182,8.0534,24.86,24.671,-11.538,0.31548,0.35963,-0.15488,80,59,107
27,2,0,-4.3833,-1.9117,-0.42488,8.5107,6.7802,6.3537,30.904,14.814,-7.3107,0.53556,0.34387,-0.1352,49,55,89
27,2,0,-4.2641,-2.1139,-0.41322,8.5623,6.1614,5.8285,28.583,11.262,-3.1988,0.5418,0.31359,-0.064096,44,46,77
27,5,0,1.0379,-1.3483,0.37559,8.7724,7.0324,4.4733,8.9238,8.0085,-1.9651,0.14465,0.25458,-0.050077,42,55,77
27,6,0,-1.7794,9.4216,1.0286,2.8191,4.8904,3.6201,-5.0334,0.56915,1.7569,-0.3651,0.032148,0.17216,61,2,106
29,2,0,6.6617,6.2285,-1.804,7.6001,8.579,4.4517,39.031,-4.9072,4.2623,0.59861,-0.12849,0.12598,29,50,65
29,2,0,6.0122,5.7993,-0.90811,7.2721,8.3471,4.1331,33.106,-4.1089,9.3918,0.54541,-0.1191,0.31247,28,43,61
29,2,0,6.673,6.4964,-0.56803,7.4864,8.2558,4.6903,33.012,-4.148,9.6421,0.53413,-0.10712,0.2746,35,48,75
29,2,0,7.1375,7.4984,-0.32328,6.9815,8.3365,4.4376,35.025,-3.6777,10.684,0.60179,-0.099415,0.34486,35,53,69
29,2,0,6.7152,6.5909,-0.050613,6.9885,8.4468,4.2599,36.88,-5.5147,6.234,0.62476,-0.15326,0.2094,23,46,74
29,2,0,6.87,7.0316,-0.56379,7.8937,8.8131,4.654,32.085,-11.513,8.5756,0.4612,-0.2807,0.23343,28,43,63
29,2,0,6.5233,6.6384,-0.52086,6.6232,8.2954,4.3219,27.374,-11.662,5.0531,0.49824,-0.3253,0.17653,34,47,78
29,2,0,7.1362,7.4387,-0.74292,7.5576,8.8527,4.1908,39.207,-6.8768,6.6078,0.58601,-0.18536,0.20863,29,47,62
29,2,0,6.7528,7.0458,-0.71213,6.9332,8.2714,3.9633,28.526,-10.985,6.744,0.49742,-0.33509,0.24543,27,46,66
29,2,0,6.6382,6.8753,-0.33781,6.5718,8.1314,4.218,23.086,-10.203,8.4338,0.43201,-0.29747,0.30425,33,45,80
29,2,0,5.8452,6.4207,-1.1063,7.1418,8.2534,4.2172,30.449,-11.461,6.4432,0.51657,-0.32927,0.21393,43,53,68
29,2,0,6.5091,6.7589,-0.39372,6.9748,8.2126,4.1232,29.676,-10.442,8.6287,0.51808,-0.30836,0.30004,34,51,63
29,2,0,5.9805,6.2126,-0.36589,7.0815,8.2921,3.9389,28.016,-4.8295,8.0532,0.47711,-0.14786,0.28871,33,44,60
29,2,0,6.3159,6.7888,-0.35673,7.1039,7.9133,4.5488,27.17,-10.65,8.637,0.48332,-0.29586,0.26728,36,46,68
29,6,0,5.5243,7.9796,0.66035,3.4247,3.9093,2.6963,3.7681,-2.1107,3.0305,0.28146,-0.20025,0.32819,12,0,99
32,1,0,-0.043774,10.134,-1.6797,4.3456,5.1888,4.118,5.7929,7.1646,10.504,0.25691,0.3353,0.58695,90,20,75
32,2,0,-1.2675,8.5697,-0.65028,8.79,8.5907,5.2306,-23.14,-10.67,29.953,-0.30644,-0.23744,0.65147,54,32,61
32,2,0,-1.1353,7.8107,-0.76836,8.8946,9.136,5.4788,-27.319,-5.2776,33.445,-0.33619,-0.10544,0.68631,46,36,58
32,2,0,-1.6936,8.713,-1.2032,8.8103,8.4008,5.4082,-26.704,-12.546,33.82,-0.36081,-0.27614,0.7098,46,24,49
32,2,0,-0.76245,7.3889,-0.7709,8.8683,8.9356,5.3597,-19.447,1.96,28.6,-0.24541,0.040925,0.60172,58,30,59
32,2,0,-0.73518,8.2578,-1.0875,9.6446,9.2069,4.5127,-31.749,-6.8668,30.705,-0.35755,-0.16527,0.70548,64,24,51
32,2,0,-0.87782,7.4029,-0.71181,8.555,8.607,5.5461,-19.794,-6.0185,33.296,-0.26883,-0.12608,0.70175,43,28,57
32,2,0,-0.68611,7.5925,-0.48259,8.4955,8.3592,5.3928,-19.817,-5.8423,31.681,-0.27906,-0.1296,0.6915,49,23,53
32,2,0,-1.1854,7.6346,-0.33076,8.6324,8.9353,5.144,-26.973,-8.2645,31.996,-0.34969,-0.17981,0.72055,49,32,49
32,2,0,-1.3122,7.2114,-0.48805,8.7273,9.1691,5.2072,-18.898,-1.3423,31.916,-0.23617,-0.028113,0.7023,59,30,60
32,2,0,-0.30907,6.7778,-0.29218,9.001,9.0251,4.9708,-13.335,-0.88109,30.793,-0.16416,-0.01964,0.68823,57,33,56
32,2,0,-1.1135,7.7807,-0.92777,9.1698,9.0127,5.5039,-27.302,-12.356,36.609,-0.33035,-0.24909,0.72537,43,29,63
32,2,0,-1.003,7.7947,-0.75193,8.9344,8.5605,5.2946,-27.003,-14.73,30.636,-0.35306,-0.325,0.64764,40,20,50
32,2,0,-0.38875,7.3391,-0.7126,8.9227,8.6591,5.426,-25.043,-12.149,30.7,-0.32412,-0.25857,0.63411,40,24,59
32,2,0,-1.5137,8.2187,-0.96106,9.3751,9.1021,5.2129,-37.872,-17.922,37.12,-0.44381,-0.37771,0.75954,36,22,55
32,2,0,-1.1265,7.5946,-0.94187,9.6041,9.4038,5.3522,-42.134,-21.78,38.293,-0.46653,-0.43273,0.74495,34,20,55
36,2,0,-1.6339,8.3889,1.0607,6.0081,8.008,5.1968,-0.14323,22.495,-1.7817,-0.0029769,0.54053,-0.057064,148,65,149
35,4,7.3452e+010,2.4456,9.3477,2.8339,0.15311,0.064062,0.068758,-0.0066744,-0.0022968,0.0060526,-0.68048,-0.52144,0.57493,0,0,0
35,4,7.9832e+010,2.5301,9.3338,2.8215,0.12272,0.055589,0.06726,-0.004189,-0.0021796,0.0050319,-0.61404,-0.58297,0.60961,0,0,0
35,4,8.6262e+010,2.5567,9.3261,2.867,0.079109,0.050493,0.10333,-0.0024829,-0.0034678,0.0051602,-0.62157,-0.66468,0.63129,0,0,0
35,4,9.2662e+010,2.5466,9.3207,2.9051,0.076938,0.045953,0.082996,-0.0019501,-0.002255,0.0039841,-0.55156,-0.59125,0.62392,0,0,0
35,4,9.9062e+010,2.52,9.3318,2.8726,0.051743,0.034719,0.045758,-0.00058633,-0.00039616,0.001132,-0.32638,-0.24937,0.47813,0,0,0
35,4,1.0546e+011,2.4726,9.3524,2.8452,0.086032,0.045734,0.052165,-0.0024684,-0.0011311,0.0025679,-0.62736,-0.47411,0.57219,0,0,0
35,4,1.1182e+011,2.4455,9.3661,2.8379,0.070952,0.039473,0.049854,-0.0013298,-0.00069211,0.0016296,-0.47481,-0.3517,0.46071,0,0,0
35,3,1.4963e+011,4.7217,7.0603,5.5473,0.047917,0.041766,0.062138,0.00050377,-0.0009765,-0.0014154,0.25172,-0.37626,-0.47538,0,0,0
30,1,1.5219e+011,8.3603,2.4537,-6.2052,6.6623,6.4444,4.6756,-17.837,0.73112,-0.8846,-0.41543,0.024264,-0.028397,44,46,35
35,3,1.5601e+011,4.6936,6.9598,5.6684,0.13441,0.16428,0.24243,0.016189,-0.033545,-0.022765,0.73313,-0.8423,-0.69862,0,0,0
30,1,1.5859e+011,9.1025,0.45035,-6.5014,5.955,6.3594,4.5724,-22.096,-5.0554,-2.9826,-0.58347,-0.17386,-0.10954,29,47,30
35,3,1.6243e+011,4.7767,6.7802,5.8254,0.23006,0.21994,0.22943,-0.0053632,-0.028675,-0.0098983,-0.106,-0.56829,-0.18754,0,0,0
30,1,1.6499e+011,9.5723,0.093074,-6.1061,5.5491,6.4615,4.2329,-20.511,-5.9476,-2.5193,-0.57204,-0.21746,-0.10726,14,48,32
35,3,1.6883e+011,4.9811,6.6968,5.7815,0.1853,0.15106,0.1337,-0.0068018,-0.0048093,-0.0028571,-0.24299,-0.23812,-0.11533,0,0,0
30,1,1.7138e+011,9.3964,-0.050661,-6.0007,5.4247,6.2728,3.8831,-19.557,-2.325,-4.2661,-0.57473,-0.095451,-0.20253,10,46,22
35,3,1.7518e+011,5.0526,6.7392,5.6843,0.063992,0.056552,0.051178,-0.0012784,-0.00091716,0.0004873,-0.35325,-0.31689,0.1488,0,0,0
30,1,1.7779e+011,9.0737,-0.018677,-5.9209,5.7819,6.6441,4.3404,-22.984,-2.3527,-3.0948,-0.5983,-0.081585,-0.12332,23,49,30
23,1,1.7804e+011,-0.43887,10.23,-1.5554,4.0793,5.599,5.7903,-5.2035,13.312,-3.6893,-0.22782,0.41061,-0.15619,109,24,97
35,3,1.8163e+011,5.0606,6.7495,5.6846,0.05479,0.037433,0.05284,-0.00040239,-0.000776,0.00020104,-0.1962,-0.39232,0.069439,0,0,0
30,1,1.8415e+011,9.0075,0.34482,-5.8472,6.0685,7.0899,4.971,-26.208,-7.1724,-0.97025,-0.60914,-0.20351,-0.032163,36,51,36
23,1,1.8442e+011,-0.35654,10.258,-1.4602,4.0552,5.6756,5.7214,-4.6269,15.433,-3.5173,-0.20103,0.47528,-0.1516,107,28,86
35,3,1.8801e+011,5.1116,6.7334,5.6809,0.062366,0.042314,0.067178,0.00059523,-0.0010991,-0.0023831,0.22556,-0.38667,-0.56881,0,0,0
30,1,1.9058e+011,9.1526,0.39241,-5.2976,6.0949,7.2204,5.4102,-27.308,-10.552,-0.96067,-0.62052,-0.27011,-0.029133,31,49,38
23,1,1.9084e+011,-0.13856,10.291,-1.467,4.0911,5.6938,5.8227,-4.8728,15.553,-4.0391,-0.20918,0.46913,-0.16956,106,28,79
35,3,1.9443e+011,5.163,6.7305,5.6436,0.078377,0.082218,0.089331,8.7424e-005,-0.002841,-0.0028092,0.013567,-0.38681,-0.40123,0,0,0
30,1,1.97e+011,9.2104,0.44743,-5.4767,6.0403,6.9124,4.9015,-23.641,-5.1664,-5.499,-0.56621,-0.15249,-0.18574,30,50,32
23,1,1.9723e+011,-0.067432,10.26,-1.506,3.9904,5.5549,5.8914,-3.9657,14.888,-4.2095,-0.17891,0.45492,-0.17906,115,28,77
35,3,2.0081e+011,5.2369,6.6294,5.699,0.1072,0.16643,0.16898,-0.0046057,-0.018024,-0.0019698,-0.25814,-0.64088,-0.10874,0,0,0
30,1,2.0338e+011,8.9436,0.84288,-6.1218,5.8613,6.8883,4.0422,-20.114,2.3246,-7.9858,-0.49818,0.083487,-0.33705,32,50,25
23,1,2.0362e+011,-0.037626,10.226,-1.4628,3.6754,5.6238,5.7168,-3.2778,15.255,-3.053,-0.15858,0.47449,-0.1453,119,30,82
35,3,2.0723e+011,5.3133,6.4794,5.8114,0.12959,0.16675,0.17264,-0.0024167,-0.014359,-0.0040635,-0.11184,-0.49877,-0.18163,0,0,0
30,1,2.0978e+011,8.9739,0.81156,-6.1482,5.8429,7.1697,4.2131,-21.3,2.7498,-7.8779,-0.50845,0.091034,-0.32002,30,49,26
23,1,2.1004e+011,0.039844,10.214,-1.4414,3.6899,5.7497,5.6522,-3.4893,16.163,-2.1976,-0.16447,0.49733,-0.10537,114,30,92
35,3,2.1363e+011,5.361,6.513,5.7467,0.12023,0.14846,0.15658,0.0010993,-0.013621,-0.005372,0.061593,-0.58596,-0.28536,0,0,0
30,1,2.1615e+011,9.0459,0.50681,-5.7905,5.8794,7.099,4.7778,-22.116,-4.3405,-7.3634,-0.52987,-0.12797,-0.26213,30,48,31
23,1,2.164e+011,0.10105,10.222,-1.485,3.7818,5.6674,5.7446,-3.1782,16.718,-2.7895,-0.14828,0.51351,-0.1284,109,27,99
26,1,2.2076e+011,6.0881,8.4027,-1.9506,5.5043,4.0742,3.1475,3.6045,0.84802,1.8635,0.16073,0.06613,0.10756,36,2,83
30,1,2.2258e+011,9.171,0.27381,-5.462,5.9452,7.2412,4.9621,-24.824,-7.9543,-3.7849,-0.57663,-0.22137,-0.1283,29,51,40
23,1,2.2279e+011,0.051323,10.27,-1.4535,3.7522,5.6912,6.0579,-4.0345,17.711,-4.117,-0.18893,0.51371,-0.18112,107,27,90
26,1,2.2716e+011,6.1681,8.4691,-1.8677,5.3223,4.0618,3.3234,5.776,-0.47199,1.942,0.26718,-0.034965,0.10979,29,0,85
30,1,2.29e+011,9.3744,0.060739,-5.1516,6.116,7.3863,5.2304,-28.971,-8.5918,-2.0364,-0.64132,-0.22239,-0.063658,35,53,44
23,1,2.2922e+011,-0.013385,10.186,-1.5207,3.5778,5.7221,5.9563,-4.1471,16.616,-3.9399,-0.20257,0.48753,-0.18488,108,28,88
26,1,2.3357e+011,6.1011,8.5175,-1.803,4.9616,3.7889,3.225,4.4034,-1.0546,0.57457,0.23424,-0.086303,0.035908,22,2,87
30,1,2.3541e+011,9.2452,0.12272,-5.0509,5.9258,7.1753,5.2022,-27.869,-9.3654,-0.75093,-0.65544,-0.2509,-0.024359,40,50,42
29,3,2.3561e+011,7.4863,2.2719,6.4226,0.05674,0.057001,0.051516,0.0014465,0.00075939,0.00052847,0.44724,0.25861,0.1808,0,0,0
23,1,2.3562e+011,0.066887,10.169,-1.5917,3.7297,5.708,5.842,-4.1156,15.65,-3.1839,-0.19332,0.46933,-0.14613,106,28,94
26,1,2.3996e+011,6.1074,8.3849,-1.7343,5.0411,3.7996,2.9503,3.165,-1.0347,0.28188,0.16524,-0.092302,0.018952,34,2,90
30,1,2.4176e+011,9.4193,-0.070428,-5.094,6.046,7.2549,5.2444,-28.506,-10.645,2.5409,-0.64988,-0.27978,0.080136,38,49,42
23,1,2.4198e+011,0.15922,10.226,-1.526,3.8403,5.7022,5.8052,-4.4135,15.849,-2.7035,-0.20155,0.47879,-0.12127,106,28,86
29,3,2.4199e+011,7.4623,2.279,6.4327,0.045633,0.047341,0.043405,0.0006144,0.00049027,9.1485e-005,0.2844,0.23859,0.046189,0,0,0
26,1,2.4634e+011,6.4291,8.1255,-1.7487,5.113,3.9641,3.0696,2.133,-0.49927,0.39596,0.10523,-0.04103,0.025228,42,4,95
30,1,2.4821e+011,9.582,0.049844,-5.1004,6.4675,7.4417,5.5007,-31.133,-12.008,2.1088,-0.64686,-0.29336,0.059276,42,51,46
29,3,2.4837e+011,7.4409,2.2815,6.4397,0.037644,0.041819,0.0368,0.000656,0.00054182,0.00053033,0.4167,0.35207,0.38283,0,0,0
23,1,2.4842e+011,0.25409,10.206,-1.4316,3.513,5.5703,5.4958,-3.3183,15.573,-2.3788,-0.16957,0.50871,-0.12321,107,28,83
26,1,2.5277e+011,6.6973,8.0279,-1.8215,5.5179,4.0082,3.5108,2.8436,-0.23045,-0.85525,0.12857,-0.016377,-0.044148,39,4,98
30,1,2.5456e+011,9.4607,0.20276,-5.3306,6.6271,7.4474,5.225,-30.3,-7.9011,-2.08,-0.61392,-0.20305,-0.060071,48,51,44
29,3,2.548e+011,7.4641,2.264,6.4271,0.07331,0.061243,0.044602,0.001242,0.00082994,0.00020177,0.27663,0.30384,0.061707,0,0,0
23,1,2.5482e+011,0.22693,10.267,-1.3697,3.5499,5.5178,5.5095,-3.2869,15.757,-2.8846,-0.1678,0.51831,-0.14749,119,27,97
26,1,2.5918e+011,6.9006,8.0148,-1.7554,5.516,4.098,3.6988,3.0087,0.087756,0.52269,0.1331,0.0057896,0.025619,36,0,89
30,1,2.61e+011,9.3358,0.18498,-5.1304,6.7432,7.5797,5.2924,-32.073,-11.139,-0.91797,-0.62751,-0.27767,-0.025722,48,49,48
29,3,2.612e+011,7.4415,2.2257,6.4942,0.08832,0.064344,0.089264,0.0029264,-0.0012876,-0.0036013,0.51496,-0.22417,-0.45679,0,0,0
23,1,2.612e+011,0.22747,10.307,-1.3016,3.6961,5.6811,5.7665,-3.262,15.689,-2.9454,-0.15535,0.47889,-0.1382,120,29,100
26,1,2.6557e+011,6.4635,8.266,-1.5977,5.4621,4.172,3.5503,2.832,-0.35141,2.1365,0.12428,-0.023725,0.11017,34,0,96
30,1,2.6738e+011,9.1255,0.12078,-5.1258,6.3124,7.188,5.3766,-29.12,-12.392,-1.441,-0.64178,-0.32064,-0.042457,40,48,45
29,3,2.676e+011,7.4102,2.2107,6.5515,0.079426,0.064741,0.069712,0.0023612,0.0006279,-0.00037497,0.45918,0.13912,-0.06772,0,0,0
23,1,2.6764e+011,0.21019,10.333,-1.0825,4.0161,5.9002,6.026,-2.9927,17.54,-1.5304,-0.12629,0.49333,-0.063237,107,30,93
26,1,2.7196e+011,6.458,7.9096,-1.3551,5.5115,4.2273,3.2756,2.7895,-0.6527,3.1361,0.11973,-0.047137,0.17371,30,2,107
30,1,2.7379e+011,9.078,0.35109,-5.3358,6.3263,7.1471,5.2518,-27.194,-8.5342,-2.6144,-0.60144,-0.22737,-0.078688,41,50,40
29,3,2.7399e+011,7.4561,2.2513,6.516,0.075466,0.072221,0.069338,0.0031941,0.00059975,-0.00038667,0.58605,0.11977,-0.073896,0,0,0
23,1,2.7404e+011,0.20759,10.2,-1.222,4.0586,6.1368,5.9853,-3.9546,18.013,-2.2247,-0.15878,0.49041,-0.091582,109,30,87
